**ID**,**Consumer-ID**,**Transaction Timestamp**,**Payment Amount**,**Consumption**
ORDER_4F82244901,USER_F605A18D432B,2022-09-27 17:41:10,407.0,52.99
ORDER_727E43D051,USER_041C4C8DADC9,2022-09-27 17:34:50,310.0,40.36
ORDER_3C0BBC8821,USER_5ECDBDDB3189,2022-09-27 17:16:12,200.0,26.04
ORDER_6DAED92C32,USER_A9EA5486158C,2022-09-27 17:01:02,300.0,39.06
ORDER_3DD77814E7,USER_244040720D1E,2022-09-27 16:42:33,322.0,41.93
ORDER_1075CB77D2,USER_9B2E33A04856,2022-09-27 16:20:40,106.0,13.8
ORDER_B47CFCFB1D,USER_F6C9578745A5,2022-09-27 16:13:38,200.0,26.04
ORDER_E4851B9695,USER_203110A30B92,2022-09-27 15:19:26,252.0,32.81
ORDER_A579306001,USER_06B4D95CE665,2022-09-27 15:18:32,300.0,39.06
ORDER_AA670FE127,USER_F08AF1C69B7B,2022-09-27 14:30:43,79.0,10.29
ORDER_C9DF40C93D,USER_8E3697FCF758,2022-09-27 14:30:08,100.0,13.02
ORDER_73E82E89F0,USER_47A0237E5015,2022-09-27 14:18:18,300.0,39.06
ORDER_380FAC052C,USER_3266B8796FFE,2022-09-27 14:18:10,270.0,35.16
ORDER_D5644FB572,USER_3FD9A6E65B50,2022-09-27 14:14:05,200.0,26.04
ORDER_5800DB88FA,USER_636851CD6936,2022-09-27 14:13:12,100.0,13.02
ORDER_15B6F797DD,USER_73AD7DF802CE,2022-09-27 14:08:13,319.0,41.54
ORDER_71BE334970,USER_BD29FEAC7FAF,2022-09-27 14:01:49,200.0,26.04
ORDER_ED5EB1B7E0,USER_D19EA0119677,2022-09-27 13:46:09,32.0,4.17
ORDER_D5E02D7E79,USER_5DC1F0DF1BA9,2022-09-27 13:39:01,200.0,26.04
ORDER_FB347717FC,USER_B571964FB0FE,2022-09-27 13:24:23,100.0,13.02
ORDER_AE921047F3,USER_EC9A76A5F47A,2022-09-27 12:57:27,155.0,20.18
ORDER_DEBB2727B7,USER_48CFB8A887FA,2022-09-27 12:55:44,260.0,33.85
ORDER_8DD51BC71B,USER_30A93B047562,2022-09-27 11:45:43,150.0,19.53
ORDER_5724F70BA2,USER_EAD25F3E9B92,2022-09-27 11:32:30,300.0,39.06
ORDER_95362630FA,USER_22535C9C8528,2022-09-27 11:06:46,269.0,35.03
ORDER_CEFFB82388,USER_F3338B162915,2022-09-27 11:00:35,200.0,26.04
ORDER_38264AE831,USER_AB2357C3F700,2022-09-27 10:34:11,200.0,26.04
ORDER_7E95B4CFC4,USER_2B19EFDBB90B,2022-09-27 10:01:07,260.0,33.85
ORDER_D3AFFB9A6D,USER_DC08B43838D0,2022-09-27 10:00:32,247.0,32.16
ORDER_277A371A8D,USER_41A46E81F345,2022-09-27 09:55:21,320.0,41.67
ORDER_6C950929AE,USER_8381F6E96D37,2022-09-27 09:36:13,100.0,13.02
ORDER_06B763D8A5,USER_EFB28BB5B878,2022-09-27 08:54:42,263.0,34.24
ORDER_2C62A6F52A,USER_02C087071945,2022-09-27 08:53:31,100.0,13.02
ORDER_8F88F91AB4,USER_7253B5B9B51D,2022-09-27 08:51:34,100.0,13.02
ORDER_9EB3F17788,USER_667880442487,2022-09-27 08:14:30,200.0,26.04
ORDER_A4540B8870,USER_2C9BBCD137AA,2022-09-27 08:02:17,180.0,23.44
ORDER_6F4C9B600A,USER_97F17CD4FBD0,2022-09-27 07:59:35,177.0,23.05
ORDER_326A37AD66,USER_09EE3DB04E28,2022-09-27 07:53:55,336.0,43.75
ORDER_356A268681,USER_F421AF1A25FB,2022-09-27 07:47:49,315.0,41.02
ORDER_DA8828E393,USER_1ED3235335D5,2022-09-27 07:43:24,241.0,31.38
ORDER_4BA7E5977F,USER_36E5223CD1B5,2022-09-27 07:40:27,340.0,44.27
ORDER_C03285FDCF,USER_0C2626543206,2022-09-27 06:43:20,260.0,33.85
ORDER_C74E993432,USER_1F92D26D6A2F,2022-09-27 05:29:48,315.0,41.02
ORDER_456547B24A,USER_0ED0F1650F56,2022-09-26 22:40:38,199.85,26.02
ORDER_643EE08E8C,USER_50D5B00C81D0,2022-09-26 20:56:22,124.91,16.26
ORDER_174D0D63E7,USER_AD87EC57A5E2,2022-09-26 20:22:39,125.0,16.28
ORDER_D521C1B779,USER_E9E8428D4795,2022-09-26 20:20:46,173.0,22.53
ORDER_8CA09D295B,USER_83548746F5C1,2022-09-26 20:07:35,150.0,19.53
ORDER_2CF99C9601,USER_23EC711B6852,2022-09-26 19:34:12,310.0,40.36
ORDER_15FA9DA246,USER_B914F1F48938,2022-09-26 19:03:37,230.0,29.95
ORDER_837F916063,USER_05A786DB136B,2022-09-26 18:49:47,256.0,33.33
ORDER_97C6F737C9,USER_3E9FA35E04A2,2022-09-26 18:26:36,210.0,27.34
ORDER_C1ACF7EBB1,USER_10351CCE4825,2022-09-26 18:25:49,279.0,36.33
ORDER_E17577C836,USER_F22D3C765E96,2022-09-26 18:05:35,220.0,28.65
ORDER_67A409A7A2,USER_B587B8C330AF,2022-09-26 18:01:01,357.9,46.6
ORDER_EE9CC12726,USER_082807A4BA7D,2022-09-26 18:00:13,200.0,26.04
ORDER_3C0BCD040F,USER_5270DF19A138,2022-09-26 17:59:08,200.0,26.04
ORDER_6C68E3FB5E,USER_B32DFA6721CB,2022-09-26 17:42:41,250.0,32.55
ORDER_9EEF5ACCEF,USER_CA24E35E7871,2022-09-26 17:35:31,100.0,13.02
ORDER_A1DA7A8171,USER_7894D27F27D6,2022-09-26 17:24:30,100.0,13.02
ORDER_18BB8DA44C,USER_3CBD2FA97EBB,2022-09-26 17:02:33,110.5,14.39
ORDER_FE0CD9943D,USER_5CFFA43BEA9E,2022-09-26 16:31:43,215.0,27.99
ORDER_53E7FB6662,USER_70F98C400D07,2022-09-26 16:22:16,93.33,12.15
ORDER_5D6F238290,USER_703B17B71B14,2022-09-26 15:28:47,173.0,22.53
ORDER_31581F26F4,USER_2F5EDA71A2A8,2022-09-26 15:14:08,300.0,39.06
ORDER_959E5FA8B7,USER_F9B706179FB2,2022-09-26 15:10:11,100.0,13.02
ORDER_9F38687775,USER_B1A374131E32,2022-09-26 15:01:11,346.0,45.05
ORDER_ECC1BA3009,USER_F58A3F285CDD,2022-09-26 14:59:09,157.0,20.44
ORDER_26DFDD69A8,USER_DD72E1FAB021,2022-09-26 14:29:11,200.0,26.04
ORDER_E2216150F1,USER_D8DADB55E61A,2022-09-26 14:27:12,322.0,41.93
ORDER_74B33461B2,USER_72BDEF7A875B,2022-09-26 13:30:34,285.0,37.11
ORDER_74F19FB6E1,USER_75124100B7A8,2022-09-26 13:12:01,200.0,26.04
ORDER_325A3D9A43,USER_743FE12B1A34,2022-09-26 12:58:15,300.0,39.06
ORDER_B35C2D9F3F,USER_9FBC47E21DB4,2022-09-26 12:04:03,213.95,27.86
ORDER_391AF380A3,USER_A8C2E70860DD,2022-09-26 11:36:13,277.8,36.17
ORDER_D5509A3ECD,USER_08F244D96815,2022-09-26 11:31:22,200.0,26.04
ORDER_021ADD5DC8,USER_9D875A27207A,2022-09-26 11:28:33,200.0,26.04
ORDER_59490E196E,USER_B1F4829D6734,2022-09-26 11:22:39,368.0,47.92
ORDER_4E1E89B6B0,USER_6CF83423DBD8,2022-09-26 11:15:12,200.0,26.04
ORDER_1F5B631A8B,USER_FFF5EA365470,2022-09-26 11:14:02,553.0,72.01
ORDER_99E8071FA4,USER_734584A28408,2022-09-26 10:56:54,166.0,21.61
ORDER_992EF3C63A,USER_BFF81CC8F1C4,2022-09-26 10:53:26,100.0,13.02
ORDER_6224557C16,USER_8D73DEE81A75,2022-09-26 10:52:11,306.0,39.84
ORDER_AEA68002F4,USER_E0F68EF2E0C2,2022-09-26 10:46:20,221.0,28.78
ORDER_9D211D116B,USER_9A6BE0C81FA6,2022-09-26 10:39:22,270.0,35.16
ORDER_CBFD1C121A,USER_B78760680C66,2022-09-26 10:32:28,6.0,0.78
ORDER_8189EBDF94,USER_DD3136A9A890,2022-09-26 10:28:06,252.0,32.81
ORDER_F8660458BE,USER_D17306C7F226,2022-09-26 09:52:02,208.0,27.08
ORDER_BD47E7E856,USER_0598E8316DFF,2022-09-26 09:40:16,144.0,18.75
ORDER_B7BBE7B8D0,USER_D409F50BDE15,2022-09-26 09:24:54,100.0,13.02
ORDER_96B6AA8CB4,USER_C71F6717A09E,2022-09-26 09:11:36,325.0,42.32
ORDER_10242E3A3D,USER_69D0009FCDFC,2022-09-26 09:01:51,358.0,46.61
ORDER_97EE536858,USER_67DECD700E16,2022-09-26 08:50:39,253.94,33.07
ORDER_7288F7FBE3,USER_B959112FE036,2022-09-26 08:44:16,200.0,26.04
ORDER_5A493D2150,USER_18B65013EC04,2022-09-26 08:43:13,310.0,40.36
ORDER_1FC87F2503,USER_0C66BF001A64,2022-09-26 08:33:15,100.0,13.02
ORDER_F159899142,USER_F96B393F676E,2022-09-26 08:23:53,305.0,39.71
ORDER_E6E05EDB92,USER_334C94592E75,2022-09-26 08:22:20,100.0,13.02
ORDER_BBCF092E5F,USER_C8A2C1C11478,2022-09-26 08:12:12,400.0,52.08
ORDER_A6199AC176,USER_E6537B8C00ED,2022-09-26 08:07:35,200.0,26.04
ORDER_835D233A13,USER_145554DCE2FE,2022-09-26 08:06:02,240.0,31.25
ORDER_DF7B7D7862,USER_B9DB36A64AA2,2022-09-26 08:00:38,210.0,27.34
ORDER_582BEB0268,USER_026990620AE2,2022-09-26 07:49:39,425.0,55.34
ORDER_B275769007,USER_3E705035515F,2022-09-26 07:45:48,235.0,30.6
ORDER_95836C9161,USER_F7D91353B78C,2022-09-26 07:38:56,100.0,13.02
ORDER_08332B7190,USER_226656E8C37C,2022-09-26 07:32:02,287.0,37.37
ORDER_05787E1282,USER_7268A80DC87C,2022-09-26 07:29:59,270.0,35.16
ORDER_7BDB0348FB,USER_23BA21ADAA8F,2022-09-26 07:26:52,218.0,28.39
ORDER_A8C7E3C067,USER_381FBFD666F7,2022-09-26 07:25:59,200.0,26.04
ORDER_4C87008337,USER_DC21CFF77FE4,2022-09-26 07:21:26,260.0,33.85
ORDER_D1F5479BEA,USER_FE72E8A8134F,2022-09-26 06:19:32,293.0,38.15
ORDER_907C056022,USER_72F0CADDA304,2022-09-25 22:30:05,210.0,27.34
ORDER_E24A02CCCF,USER_987A54D9FB30,2022-09-25 21:02:50,200.0,26.04
ORDER_A3A691E7B4,USER_4B5AFDB63F45,2022-09-25 20:15:12,120.0,15.62
ORDER_B8BBD81A2E,USER_6CA0791545E2,2022-09-25 18:28:33,203.0,26.43
ORDER_1B7E9625A1,USER_DC38EC3A6898,2022-09-25 18:23:20,200.0,26.04
ORDER_9D5501FD9A,USER_912B75C4A969,2022-09-25 18:19:29,260.0,33.85
ORDER_83FEB11874,USER_0CA0BB6CB730,2022-09-25 18:12:15,150.0,19.53
ORDER_DC57440F96,USER_A9686BF6AD30,2022-09-25 17:38:24,300.0,39.06
ORDER_4DA431DDC2,USER_AB237D1444BB,2022-09-25 17:29:19,200.0,26.04
ORDER_95FEDA646D,USER_7B56945C5577,2022-09-25 17:24:54,200.0,26.04
ORDER_FA5B7671D2,USER_8AD7FD8F5A9A,2022-09-25 17:13:29,200.0,26.04
ORDER_622214A1A7,USER_2F2AADD2EFE7,2022-09-25 17:10:57,240.0,31.25
ORDER_C6901DB79B,USER_9C9D3BB5978A,2022-09-25 16:52:05,227.0,29.56
ORDER_47285C5943,USER_214ED8080A03,2022-09-25 16:37:52,450.0,58.59
ORDER_5DE6AE5F68,USER_D54044A2EAA4,2022-09-25 16:33:13,387.0,50.39
ORDER_C4AE92B72E,USER_DA8466A3CAAE,2022-09-25 15:15:16,200.0,26.04
ORDER_15F73CC7AF,USER_6F8FC4E8206D,2022-09-25 14:45:47,410.0,53.39
ORDER_99627B334A,USER_690A34F1C351,2022-09-25 14:45:10,350.0,45.57
ORDER_2944A12938,USER_FE22EC3576F1,2022-09-25 14:33:00,150.0,19.53
ORDER_A915329DDB,USER_43A62AA5C976,2022-09-25 14:18:45,297.0,38.67
ORDER_AA33610A84,USER_CF24EAFECB46,2022-09-25 13:23:59,100.0,13.02
ORDER_9256ABE223,USER_D50D017CF866,2022-09-25 13:23:52,386.0,50.26
ORDER_06264C787E,USER_290A2A8AC9FC,2022-09-25 13:20:53,331.0,43.1
ORDER_620B8796EF,USER_F7E14C3E8E04,2022-09-25 13:02:48,100.0,13.02
ORDER_8695459279,USER_AB442351030D,2022-09-25 12:47:13,340.0,44.27
ORDER_5348E842A3,USER_CE9D6C50EFC0,2022-09-25 12:42:41,378.0,49.22
ORDER_DA89B2D4B2,USER_E933A9BB192B,2022-09-25 12:08:03,100.0,13.02
ORDER_19A56C8CB2,USER_A7FD8FAA52B3,2022-09-25 12:07:38,200.0,26.04
ORDER_31965D9F65,USER_193D25E6CCC0,2022-09-25 11:40:55,276.0,35.94
ORDER_879991091D,USER_6F3FF53FF98F,2022-09-25 11:20:27,20.0,2.6
ORDER_E92258A5C3,USER_7F5BA15C3D1F,2022-09-25 11:16:08,314.0,40.89
ORDER_7FCCA2B5C1,USER_E138DEFC284D,2022-09-25 10:54:34,200.0,26.04
ORDER_E4AF09911E,USER_A846E977406D,2022-09-25 10:53:37,365.0,47.53
ORDER_CE78C80407,USER_673186D1EC1A,2022-09-25 10:51:13,310.0,40.36
ORDER_E27FCA7D8F,USER_3E64F8206B72,2022-09-25 10:39:42,73.0,9.51
ORDER_FE648AF1DF,USER_A26AF464779D,2022-09-25 10:38:34,200.0,26.04
ORDER_CFD34B90E9,USER_41A7C521025B,2022-09-25 10:36:44,330.0,42.97
ORDER_19C06758F8,USER_995A0C2415BC,2022-09-25 10:30:24,200.0,26.04
ORDER_DE453DBC23,USER_F7F03BC33D81,2022-09-25 10:15:22,200.0,26.04
ORDER_A7C79A590A,USER_10935501358B,2022-09-25 09:58:50,200.0,26.04
ORDER_99E6B737CA,USER_E871A0BFCA5B,2022-09-25 09:52:09,190.0,24.74
ORDER_B636FC069E,USER_5AE43A1CFC26,2022-09-25 09:50:23,405.0,52.73
ORDER_E1F01345F9,USER_ACFC6F80ED2F,2022-09-25 09:47:08,353.0,45.96
ORDER_037C052DC2,USER_DCF56874A4BB,2022-09-25 09:44:32,295.0,38.41
ORDER_7AB442F769,USER_154C8CD4CB3E,2022-09-25 09:19:07,150.0,19.53
ORDER_87A13A5BE5,USER_80DE27F833A3,2022-09-25 09:05:08,255.0,33.2
ORDER_6AFE890945,USER_7EF0DE1C45BE,2022-09-25 08:58:54,200.0,26.04
ORDER_023DCD8EE8,USER_4FE68C8EAA2B,2022-09-25 08:54:29,233.0,30.34
ORDER_F8402574DA,USER_D5E81550450D,2022-09-25 08:39:25,274.0,35.68
ORDER_DE12BBE81C,USER_B74148D05A98,2022-09-25 08:07:19,150.0,19.53
ORDER_F219B36708,USER_8EE9D534A762,2022-09-25 07:49:05,200.0,26.04
ORDER_803EBE1948,USER_F2C766E4B98C,2022-09-25 07:46:53,364.0,47.4
ORDER_C0E00796AC,USER_54C7E6E1F983,2022-09-25 07:43:01,87.0,11.33
ORDER_ED816BFC11,USER_5D70753CD235,2022-09-25 07:27:23,352.0,45.83
ORDER_DFEC0FF55E,USER_E3AAFE8343F7,2022-09-25 07:21:44,342.0,44.53
ORDER_89F0792A3F,USER_CBB8965321D6,2022-09-24 22:51:23,228.0,29.69
ORDER_7142EF3597,USER_F4062951B26F,2022-09-24 21:22:49,293.0,38.15
ORDER_99E215752D,USER_0050EE126B90,2022-09-24 20:42:50,194.9,25.38
ORDER_0B4D950375,USER_F0563A2761FD,2022-09-24 18:58:47,585.0,76.17
ORDER_6443D16613,USER_AEF9492549AC,2022-09-24 18:57:52,230.0,29.95
ORDER_6E7017E171,USER_8BB8AA2863FD,2022-09-24 18:57:19,339.0,44.14
ORDER_E46EB7E36A,USER_5442AA7B57C4,2022-09-24 18:51:44,371.0,48.31
ORDER_2C2414BA9F,USER_D77F21102B1A,2022-09-24 18:46:00,140.0,18.23
ORDER_4C4DDB0EFC,USER_FE0D44825997,2022-09-24 18:09:14,48.76,6.35
ORDER_C85CDB98A0,USER_4C7DB83A4815,2022-09-24 17:19:17,146.0,19.01
ORDER_3940CAFF76,USER_F2228BE3EC61,2022-09-24 17:19:06,200.0,26.04
ORDER_A3946BB680,USER_2D1F8EF5E281,2022-09-24 16:38:07,147.0,19.14
ORDER_B4B31EC76D,USER_A3A28627402C,2022-09-24 15:42:57,372.0,48.44
ORDER_C13FBDC0B4,USER_193B58BDC982,2022-09-24 15:41:49,221.0,28.78
ORDER_0E4A92F6D1,USER_09D1CB178C88,2022-09-24 15:37:35,340.0,44.27
ORDER_5DD1F410F5,USER_B74513E423EC,2022-09-24 15:34:47,300.0,39.06
ORDER_E70B86495A,USER_889348801E4D,2022-09-24 15:29:41,305.0,39.71
ORDER_C0BF0F02AE,USER_A113C29B6825,2022-09-24 15:27:56,200.0,26.04
ORDER_33538153F6,USER_E9A17DF1D623,2022-09-24 15:15:17,300.0,39.06
ORDER_868DA8A761,USER_3F3A0A0CFC42,2022-09-24 14:47:03,267.0,34.77
ORDER_B4A0CAAB66,USER_AFD0E14173F6,2022-09-24 14:36:15,200.0,26.04
ORDER_167195C251,USER_A2361F62C27F,2022-09-24 14:30:49,235.0,30.6
ORDER_851FFCCC3D,USER_1335359C3F18,2022-09-24 13:56:07,320.0,41.67
ORDER_38012FF772,USER_CB3DFFFE08DD,2022-09-24 13:28:25,150.0,19.53
ORDER_8A8041826B,USER_FAC3966A8777,2022-09-24 13:26:14,286.66,37.33
ORDER_E6A2D4F806,USER_ED3CC9FBBC1C,2022-09-24 13:00:39,200.0,26.04
ORDER_293C141CCD,USER_F9D9B24D5181,2022-09-24 12:40:25,150.0,19.53
ORDER_2C030A5E7C,USER_03E7C2DF5D43,2022-09-24 11:37:20,182.0,23.7
ORDER_3FB88525A5,USER_095F5D1D73F7,2022-09-24 11:29:14,373.0,48.57
ORDER_3299AFFAAF,USER_0061CDDA409B,2022-09-24 11:05:41,150.0,19.53
ORDER_419F77BD41,USER_8625980F83C6,2022-09-24 10:58:57,200.0,26.04
ORDER_337759ACAF,USER_06625FB9DA96,2022-09-24 10:56:30,150.0,19.53
ORDER_2A13D2BC66,USER_02BF0F44B32C,2022-09-24 10:47:41,425.0,55.34
ORDER_C74478F3AE,USER_D3C663ECE09C,2022-09-24 10:33:25,200.0,26.04
ORDER_7772B9E362,USER_9C0B90B2FA14,2022-09-24 10:28:29,220.0,28.65
ORDER_B662CA3ED5,USER_9C9DEE698C67,2022-09-24 10:25:03,353.0,45.96
ORDER_791566BF7A,USER_433B86100942,2022-09-24 10:19:24,327.0,42.58
ORDER_1ACDBB532D,USER_B291408BD00F,2022-09-24 09:57:06,235.0,30.6
ORDER_D01A5029C5,USER_4330195514FA,2022-09-24 09:40:03,225.0,29.3
ORDER_F747B1DAA5,USER_7CD865A9B9BC,2022-09-24 09:26:40,375.0,48.83
ORDER_2BA7261437,USER_9756FE20AEA2,2022-09-24 09:24:46,212.0,27.6
ORDER_1C3BF296E7,USER_96EF6C57C935,2022-09-24 09:23:33,235.0,30.6
ORDER_2056C12687,USER_C753DFE60AF6,2022-09-24 09:18:47,100.0,13.02
ORDER_DAE65D96FB,USER_12AB031C7A33,2022-09-24 09:04:57,200.0,26.04
ORDER_577143E116,USER_66E64B4E2F45,2022-09-24 09:02:31,100.0,13.02
ORDER_C6053654C9,USER_653FFD05061D,2022-09-24 08:48:07,371.0,48.31
ORDER_0B9CAFAF17,USER_D2872A0DBF7D,2022-09-24 08:30:59,304.0,39.58
ORDER_4617EF80AE,USER_BB31BC1BEFBF,2022-09-24 08:26:44,100.0,13.02
ORDER_CC96942474,USER_C16AAC776736,2022-09-24 08:25:20,200.0,26.04
ORDER_D1BF7B1934,USER_2ED403AAAFBE,2022-09-24 08:08:31,411.0,53.52
ORDER_1F458D2417,USER_80C185C7DE78,2022-09-24 07:33:39,268.0,34.9
ORDER_08F6B54D72,USER_611E4331324E,2022-09-24 07:29:14,378.0,49.22
ORDER_5F15F088F0,USER_713A51B3AC6B,2022-09-24 07:19:19,369.0,48.05
ORDER_341E1502C0,USER_9D77876C10B1,2022-09-24 07:02:58,284.0,36.98
ORDER_1D6A203398,USER_49B1331C7CA3,2022-09-24 06:42:04,100.0,13.02
ORDER_C225551E51,USER_BEBEFC97116F,2022-09-23 22:01:10,200.0,26.04
ORDER_DDC3F84445,USER_FDE2FA8F8899,2022-09-23 21:06:59,380.0,49.48
ORDER_F39207A610,USER_FB1F44828F66,2022-09-23 20:24:37,200.0,26.04
ORDER_341E43FC5D,USER_D9498A288352,2022-09-23 20:12:49,300.0,39.06
ORDER_E796C1DF7D,USER_6F996A661281,2022-09-23 20:01:33,320.0,41.67
ORDER_DBD62178FD,USER_9BAEA3FE0FBF,2022-09-23 19:45:48,200.0,26.04
ORDER_F025580E70,USER_255010D56795,2022-09-23 19:45:31,340.0,44.27
ORDER_DDEFD5B621,USER_5DC6A5978A63,2022-09-23 19:15:44,200.0,26.04
ORDER_7B2E5DDCD7,USER_8863B2C0D06A,2022-09-23 18:53:49,337.0,43.88
ORDER_68D7F3DB52,USER_A466A328F415,2022-09-23 18:43:23,307.0,39.97
ORDER_5A48AB4239,USER_F4523796835D,2022-09-23 18:33:18,260.0,33.85
ORDER_502913AEBD,USER_524A0AE1D0C9,2022-09-23 18:26:29,200.0,26.04
ORDER_4CE161DF52,USER_D68F342E747E,2022-09-23 18:24:27,392.0,51.04
ORDER_935A66B054,USER_77EB2DBCFDBF,2022-09-23 18:21:35,130.0,16.93
ORDER_C7BDBD9615,USER_A1DBBE3AA7A0,2022-09-23 18:09:30,271.0,35.29
ORDER_0D449D26CC,USER_C374A2C5BC22,2022-09-23 17:54:15,220.0,28.65
ORDER_5CAF0F3B38,USER_9058C38AC963,2022-09-23 17:08:03,302.0,39.32
ORDER_962C0D7D29,USER_267BBD51348F,2022-09-23 17:02:17,180.0,23.44
ORDER_4E42CD7E5B,USER_2C6EE1756269,2022-09-23 16:49:33,325.0,42.32
ORDER_C14A7D35DC,USER_405FCF3EC668,2022-09-23 16:30:49,117.8,15.34
ORDER_A907F0EB19,USER_8D4E99A2CAB1,2022-09-23 16:27:13,100.0,13.02
ORDER_400C632039,USER_BB2255F25DE8,2022-09-23 16:24:01,152.56,19.86
ORDER_21FFBD946C,USER_EFF558D58188,2022-09-23 16:18:56,200.0,26.04
ORDER_056157F721,USER_9DCD53C1C6E1,2022-09-23 15:50:21,267.62,34.85
ORDER_D500DAB869,USER_6850217C2EEA,2022-09-23 15:39:32,59.94,7.8
ORDER_C240E7ABFE,USER_7DBDC2D975D5,2022-09-23 15:36:54,200.0,26.04
ORDER_16C7D5487C,USER_11456947E2FB,2022-09-23 14:56:51,200.0,26.04
ORDER_C14D025BDF,USER_C7CE6E047401,2022-09-23 14:51:11,383.0,49.87
ORDER_3F4D7DC689,USER_E9D44C89909C,2022-09-23 14:47:58,100.0,13.02
ORDER_2C79487CD9,USER_6D3CD3A9A0B7,2022-09-23 14:39:25,320.0,41.67
ORDER_7DB8D20933,USER_465EEE283F09,2022-09-23 14:39:09,200.0,26.04
ORDER_A3FFE9EC4B,USER_C6B3646D2F88,2022-09-23 14:37:53,223.0,29.04
ORDER_E6C604675C,USER_4E8F33E45F7D,2022-09-23 14:35:30,300.0,39.06
ORDER_6013C78DB5,USER_B203F55E8DC3,2022-09-23 14:24:13,300.0,39.06
ORDER_EC5F8D607C,USER_4872A800982A,2022-09-23 14:14:58,200.0,26.04
ORDER_5E85EBE91C,USER_71C9531023B5,2022-09-23 14:09:57,235.0,30.6
ORDER_27CDBD8870,USER_9A4D45B45675,2022-09-23 14:06:38,505.0,65.76
ORDER_3E1DDBB360,USER_5A4F4217EE48,2022-09-23 13:40:55,100.0,13.02
ORDER_C96A24AC94,USER_4BEF1B941BA3,2022-09-23 13:29:44,234.0,30.47
ORDER_D50C299181,USER_7EF2C679FA2D,2022-09-23 13:18:56,150.0,19.53
ORDER_D94EE2F118,USER_15814F88A245,2022-09-23 13:09:48,50.0,6.51
ORDER_7A51E5222D,USER_3EC412BA4A50,2022-09-23 12:58:20,200.0,26.04
ORDER_EAAD251026,USER_E98D0621CA4F,2022-09-23 12:42:12,202.0,26.3
ORDER_0AAB77AFFF,USER_8BC743E92F50,2022-09-23 12:36:32,255.0,33.2
ORDER_DB03F6A71D,USER_0DC683FC63C4,2022-09-23 12:16:07,300.0,39.06
ORDER_E8B7F0DABF,USER_F609E37FBC5A,2022-09-23 11:46:38,100.0,13.02
ORDER_946155399B,USER_FBE25808B7D2,2022-09-23 11:17:19,310.0,40.36
ORDER_70A781D7FB,USER_91BA11384D43,2022-09-23 11:14:30,181.07,23.58
ORDER_916E3CF47F,USER_AA0C16A69EB7,2022-09-23 10:56:40,203.0,26.43
ORDER_2794D34168,USER_7AC39DEDA87D,2022-09-23 10:46:27,270.0,35.16
ORDER_6E286FA3F2,USER_BCB17426E0D3,2022-09-23 10:37:31,364.0,47.4
ORDER_06055CA334,USER_755B343EF7B8,2022-09-23 10:24:33,222.0,28.91
ORDER_3880273426,USER_0D74C8698BEB,2022-09-23 10:12:14,230.0,29.95
ORDER_6472EE9EC7,USER_E549184E7A5B,2022-09-23 10:07:56,142.14,18.51
ORDER_EA65B005EA,USER_E532D1452E87,2022-09-23 09:57:14,166.0,21.61
ORDER_24F2781471,USER_EABA2CB41912,2022-09-23 09:36:34,311.0,40.49
ORDER_EE9FB5E5D0,USER_EE7EB9EAD03D,2022-09-23 09:30:28,250.0,32.55
ORDER_BE92E0D1BE,USER_5DB31BE5D90F,2022-09-23 09:02:16,360.0,46.88
ORDER_E12267983B,USER_F76C009967F0,2022-09-23 09:02:09,300.0,39.06
ORDER_0C9088391A,USER_7288B399968F,2022-09-23 08:52:35,200.0,26.04
ORDER_3BCFD92090,USER_ED008451217A,2022-09-23 08:34:08,337.0,43.88
ORDER_F6D48EC6FE,USER_978D00B29555,2022-09-23 08:30:59,100.0,13.02
ORDER_7AE0C392CD,USER_E01F41AD628F,2022-09-23 08:25:27,200.0,26.04
ORDER_D74A777872,USER_563530A8C7F6,2022-09-23 08:24:56,280.0,36.46
ORDER_FFA1E42976,USER_D1F2DD7F0EE6,2022-09-23 08:19:14,300.0,39.06
ORDER_D70018F098,USER_E2171939BF68,2022-09-23 08:18:02,364.0,47.4
ORDER_2A1B0AC961,USER_50A014129590,2022-09-23 08:07:59,98.0,12.76
ORDER_A3029DC986,USER_24AAC9867F2C,2022-09-23 07:57:02,200.0,26.04
ORDER_792EE052C2,USER_F3756E38C1B6,2022-09-23 07:55:01,100.0,13.02
ORDER_6F62E63DB6,USER_1DCBFD9EB3B0,2022-09-23 07:46:24,200.0,26.04
ORDER_7D27B722B6,USER_AE1BBD7941A5,2022-09-23 06:47:51,210.0,27.34
ORDER_551BAA0D45,USER_861EB32EF02F,2022-09-23 06:42:00,150.0,19.53
ORDER_5424762D78,USER_6343D367BCE6,2022-09-23 05:39:12,320.0,41.67
ORDER_E20FE97900,USER_C50D5E9483EC,2022-09-22 22:11:57,248.0,32.29
ORDER_244F7C2891,USER_AE07A2973E1E,2022-09-22 20:26:18,200.0,26.04
ORDER_FA4BDC2BB7,USER_92029750AF64,2022-09-22 19:33:04,393.02,51.17
ORDER_92526AA56B,USER_052ED5EBE1AB,2022-09-22 19:30:22,245.0,31.9
ORDER_DD0E04F65B,USER_42C152037B77,2022-09-22 19:07:34,339.0,44.14
ORDER_CBDFEF7D99,USER_8F20B97C159C,2022-09-22 18:45:11,200.0,26.04
ORDER_AF5997AC34,USER_D6B89A831D1F,2022-09-22 18:32:37,90.0,11.72
